review_id_1,stars_1,pre_cleaned_text_1,review_id_2,stars_2,pre_cleaned_text_2
-ixjnwJ7NY2hLLbVuOtmqw,5,"My son and I had dinner on the opening night. We were immediately greeted when we walked in. The host was friendly and quickly seated us. Once we were seated the server came to take our order. The decor had a homey feeling to it. We liked the open kitchen set-up. We started with General Tso's wings. The flavor was amazing and the chicken was very moist. They were so good I also got an order to go. My son got the BBLT. The sandwich was huge and filled with a lot of thick bacon cooked to perfection. I got the American Classic Mac and Cheese. The homemade cheese sauce was creamy and delicious. There was a steady flow of people dining at the restaurant. All of the staff were constantly on the move making sure food was delivered in a timely fashion, checking on everyone and refilling drink glasses. Co-owner Joe walked around the restaurant checking on the patrons making sure they were pleased with their order. Menu items are creative, delicious and reasonably priced. It's BYOB which is a plus. We will be going for Sunday brunch as well as returning often to try more of the unique menu items. Give it a try, I think you will be pleased.",N_XuC9qsTJEmO4VnbUlwHw,5,"My son and I had dinner on the opening night. We were immediately greeted when we walked in. The host was friendly and quickly seated us. Once we were seated the server came to take our order. The decor had a homey feeling to it. We liked the open kitchen set-up. We started with General Tso's wings. The flavor was amazing and the chicken was very moist. They were so good I also got an order to go. My son got the BBLT. The sandwich was huge and filled with a lot of thick bacon cooked to perfection. I got the American Classic Mac and Cheese. The homemade cheese sauce was creamy and delicious. There was a steady flow of people dining at the restaurant. All of the staff were constantly on the move making sure food was delivered in a timely fashion, checking on everyone and refilling drink glasses. Co-owner Joe walked around the restaurant checking on the patrons making sure they were pleased with their order. Menu items are creative, delicious and reasonably priced. It's BYOB which is a plus. We will be going for Sunday brunch as well as returning often to try more of the unique menu items. Give it a try, I think you will be pleased."
ixtjjei4-0U2WeaR4hze6w,2,Horrible clam chowder! Expansive for the quality and amount of food they serve. Would not recommend.,kvwA_HQIkfKg80BUVL-F7w,5,"This Honeygrow is clean, has great food, and I would recommend it to anyone!"
M25WYm4dL9rFs9yN12L7qw,5,"HEAVEN!!!! Very long wait, the line almost went round the block but totally worth it. Totally... Saw this on a Man vs Food  episode and decided to give it a try. It is true. They have the best pancakes in America. And the place is so divey. Pity they close at 3:00. Best breakfast joint I've ever been to.",_ve1FKYAOl8eaZhy1swq-w,5,"HEAVEN!!!! Very long wait, the line almost went round the block but totally worth it. Totally... Saw this on a Man vs Food  episode and decided to give it a try. It is true. They have the best pancakes in America. And the place is so divey. Pity they close at 3:00. Best breakfast joint I've ever been to. 
Second visit. Ooh the pancakes. Jesus. I do t understand why there was a long line at 1:00 pm, people queuing up to eat breakfast. It's just that damn good."
5QxU40024gw-5lp9LZLTnQ,5,"Great food... Love the Fish tacos & Nachos are great  it's really a nice atmosphere for family settings and night or dates too.. Music beach bar, home made ice cream  & a little play ground - it's great",Aj0UVTXgRLXAasN1X4qXuA,5,"Great food... Love the Fish tacos & Nachos are great  it's really a nice atmosphere for family settings and night or dates too.. Music beach bar, home made ice cream  & a little play ground - it's great"
tNZpY9JwESCm5OhPLyu1fA,3,"Pros:
Good Tasting Authentic Chinese Food
Modern Dining Area
Good Location
Clean

Cons:
Service is bad.
They once asked me to wait 30 minutes.
Closed at 8pm one night, when the sign said 9pm.
Chairs are uncomfortable.
The people that work there present a language barrier.

The things they need to fix to get this to 5 Stars is sooooo easy. Hope they read this and get it together.",0cL2meoZZ19q8TkXmDZ8kg,3,"This is the third time I've written about this place and it has consistently been consistently mixed. I have mixed feelings about this place. This place definitely wins the award for doing a lot of things right and wrong all in one location. 

Pros:
- Good Tasting Authentic Chinese Food
- Modern Dining Area
- Good Location
- Clean

Cons:
- Service is bad. Register girl taking personal phone calls while helping customers.
- Closed at 8pm one night, when the sign said 9pm.
- Chairs are uncomfortable.
- The people that work there present a language barrier.

The things they need to fix to get this to 5 Stars is sooooo easy. Hope they read this and get it together."
OmzZg4Kiceu1QDEvJwxmuQ,1,"The only thing more disgusting than the waiter's scabbed up hands was the food. Everything was cold and the biscuits & gravy arguably tasted worse than dog food. On top of all of this, the bathrooms were so filthy they resemble an underground abortion clinic. Decent Bloody Marys though.",E5JT1ba8DwF970zXpGzK3Q,1,"The only thing more disgusting than the waiter's scabbed up hands was the food. Everything was cold and the biscuits & gravy arguably tasted worse than dog food. On top of all of this, the bathrooms were so filthy they resemble an underground abortion clinic."
LpvhYoSj_2zExKe8l4XUKQ,5,This is the perfect example of a quick and easy pizza place. It is also a nice that they are open until 3 am. This being literally the only place to get food at that time at 3 am,gjaMCZF-amTQjMSl6A73aA,5,This is the perfect example of a quick and easy pizza place. It is also a nice that they are open until 3 am. This being literally the only place to get food at that time at 3 am
RuUVmjNvfttQsn3u7fsZEg,5,This is my most favorite place to eat! The food is amazing and service is extremely good!,hhd0JIYWej5w7SEy62t3KA,5,"It's a small shop with a small menu, but this is hands down my favorite place to eat in downtown Phoenixville."
QfAqhmAchckbEVjHOZoP2g,4,"The pizza was good;
the customer service from Sandy and Tiarra 
was outstanding!",JfridV8vbgTXbs975gT2YA,2,Pizza is good but customer service is terrible at this location. I don't recommend this place
VtsyVfd7KSzBNVwAv-jskg,1,"Our family was so looking forward to our stay at the JW Marriott,  Indianapolis  after a long 6 hours in the car! We made a reservation a few weeks prior & spoke to the hotel directly explaining that we needed to have connecting rooms because we were traveling with 4 children. The gentleman blocked us the rooms on a high floor that were connecting & assured me we were all set. When we showed up to check in the front desk told us only one room was ready the other connecting room was being cleaned. He went ahead & charged my card for both rooms & told me they would call once the other was ready. 2 hours later we got the call & returned to the front desk the gal at the front desk began to tell me that we only had one room & argued with me about having a second room I explained to her that I was told the room number & everything. She still questioned me as though I was not being truthful so I had to point out the gentleman who checked me in just to confirm my story only to find out the whole problem really was that someone gave our other room away! That really wouldn't have been a big deal except they had no more connecting rooms to accommodate our family! Unsympathetic with very little customer service MOD, & Phil the GM their way of handling our situation... 2 separate rooms & $60 off was considered ""fixing"" their mistake! Anyone with multiple children knows moving room to room then having to feed, bath & entertain from separate rooms on a family vacation is a nightmare (slamming doors, shifting suitcases, toys ect.)  Coming from 2 people who have worked & ran five star Conference Resorts the situation was handled poorly from the get go! Customer Service is always a priority in this industry but sadly for this facility it was not.",lWESO2tsEbiJa-MTCWpGaw,1,"Our family was so looking forward to our stay at the JW Marriott,  Indianapolis  after a long 6 hours in the car! We made a reservation a few weeks prior & spoke to the hotel directly explaining that we needed to have connecting rooms because we were traveling with 4 children. The gentleman blocked us the rooms on a high floor that were connecting & assured me we were all set. When we showed up to check in the front desk told us only one room was ready the other connecting room was being cleaned. He went ahead & charged my card for both rooms & told me they would call once the other was ready. 2 hours later we got the call & returned to the front desk the gal at the front desk began to tell me that we only had one room & argued with me about having a second room I explained to her that I was told the room number & everything. She still questioned me as though I was not being truthful so I had to point out the gentleman who checked me in just to confirm my story only to find out the whole problem really was that someone gave our other room away! That really wouldn't have been a big deal except they had no more connecting rooms to accommodate our family! Unsympathetic with very little customer service MOD, & Phil the GM their way of handling our situation... 2 separate rooms & $60 off was considered ""fixing"" their mistake! Anyone with multiple children knows moving room to room then having to feed, bath & entertain from separate rooms on a family vacation is a nightmare (slamming doors, shifting suitcases, toys ect.)  Coming from 2 people who have worked & ran five star Conference Resorts the situation was handled poorly from the get go! Customer Service is always a priority in this industry but sadly for this facility it was not."
